"Date_InitialTag","Transect","TransectNum","NewTagNum","Species","Date_DocumentedDisease","Date_DocumentedMortality","immune_y/n","check_condition_initials","Date","Condition","Percentage","check_condition_notes"
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","122024","CLB,CLP","40%,10%",NA
"1/13/24","BB",5,"44","OANN","Healthy","Healthy","n","x","062025","Diseased",NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","122024","CLB,CLP","20%,20%",NA
"1/13/24","BB",5,"45","OANN","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","122024","CLP","20%",NA
"1/13/24","BB",5,"46","PAST","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","012024","CLP","5%",NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","122024","CLB,CLP","5%,90%",NA
"1/13/24","BB",5,"47","OANN","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","122024","CLB","95%",NA
"1/13/24","BB",5,"48","PAST","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","122024","CLB,CLP","25%,20%",NA
"1/13/24","BB",5,"49","OANN","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","122024","CLP","15%",NA
"1/13/24","BB",5,"50","OFAV","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","122024","Healthy",NA,NA
"1/13/24","BB",5,"51","SSID","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","122024","CLP","30%",NA
"1/13/24","BB",5,"52","PSTR","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","122024","Healthy",NA,NA
"1/13/24","BB",5,"53","SSID","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","012024","CLP","40%",NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","122024","Healthy",NA,NA
"1/13/24","BB",5,"54","MCAV","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","122024","CLP","10%",NA
"1/13/24","BB",5,"55","PSTR","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","122024","Healthy",NA,NA
"1/13/24","BB",5,"56","PSTR","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","012024","DC","50%",NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","042024","DC","20%",NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","122024","Healthy",NA,NA
"1/13/24","BB",5,"57","MCAV","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","122024","CLP","10%",NA
"1/13/24","BB",5,"61","MCAV","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","122024","Healthy",NA,NA
"1/13/24","BB",5,"62","PSTR","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","122024","Healthy",NA,NA
"1/13/24","BB",5,"63","SSID","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","042024","Not_visited",NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","122024","CLB,CLP","20%,30%",NA
"1/13/24","BB",5,"64","MCAV","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","012024","DC","40%",NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","042024","DC","40%",NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","122024","Healthy",NA,NA
"1/13/24","BB",5,"65","MCAV","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","122024","Healthy",NA,NA
"1/13/24","BB",5,"67","SSID","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","062019",NA,NA,NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","052022",NA,NA,NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","122022",NA,NA,NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","092023",NA,NA,NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","112023",NA,NA,NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","122023",NA,NA,NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","012024","DC","30%",NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","022024","Not_visited",NA,NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","042024","DC","30%",NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","062024","Not_visited",NA,NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","122024","CLP","5%",NA
"1/13/24","BB",5,"69","MCAV","Healthy","Healthy","n","help (DC or disease?)","062025","Healthy",NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","062024","Not_visited",NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","122024","Healthy",NA,NA
"1/13/24","BB",5,"70","SSID","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"1/13/24","BB",5,"71","SSID","Healthy","Healthy","n","x","062019",NA,NA,NA
"1/13/24","BB",5,"71","SSID","Healthy","Healthy","n","x","052022",NA,NA,NA
"1/13/24","BB",5,"71","SSID","Healthy","Healthy","n","x","122022",NA,NA,NA
"1/13/24","BB",5,"71","SSID","Healthy","Healthy","n","x","092023",NA,NA,NA
"1/13/24","BB",5,"71","SSID","Healthy","Healthy","n","x","112023",NA,NA,NA
"1/13/24","BB",5,"71","SSID","Healthy","Healthy","n","x","122023",NA,NA,NA
"1/13/24","BB",5,"71","SSID","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"1/13/24","BB",5,"71","SSID","Healthy","Healthy","n","x","022024","Not_visited",NA,NA
